provider_location_guid,loc_name,loc_admin_street1,loc_admin_street2,loc_admin_city,loc_admin_state,loc_admin_zip,web_address,loc_phone,latitude,longitude,count
06916b78-029d-4859-ab3c-7c59c5ab12ea,Walmart Inc #10-2568,8333 Van Nuys Blvd,NA,Panorama City,CA,91402-3607,https://www.walmart.com/store/2568,8188300350,34.222656,-118.449504,3
0698e445-627b-4d15-9f25-fb3ed348473f,Rite Aid #RA105499,4520 BEACH BOULEVARD,NA,BUENA PARK,CA,90621-1133,https://www.riteaid.com,714-523-2960,33.89538,-117.986172,2
06b0f6aa-0f19-431c-a16e-3d7d47548059,Petaluma Health Center,1179 N McDowell Blvd;,NA,Petaluma,CA,94954,NA,7075597500,38.268339,-122.660504,1
06c0eeca-ee66-42ce-8e4e-e9f14544b05c,SANG PEDIATRICS,1122 S St.;Ste 102,NA,Fresno,CA,93721,http://www.sangpediatrics.com,(559) 268-1737,36.741849,-119.781919,2
06c56406-f944-4b0b-a7c1-f8f3e16f6885,Ralphs Pharmacy #70300021,1745 GARFIELD AVE,NA,SOUTH PASADENA,CA,91030,www.krogerhealth.com,(626) 799-2926,34.10504,-118.135126,2
06c56a4b-440f-4703-8da0-e754813933ee,Bestcare Pharmacy,5317 BEACH BLVD,NA,BUENA PARK,CA,90621,https://healthmartcovidvaccine.com,714-670-7979,33.883807,-117.997828,3
06f4b5f6-dfd5-47da-b914-d5e516f98400,Rite Aid #RA105678,51101 CESAR CHAVEZ STREET,NA,COACHELLA,CA,92236-1560,https://www.riteaid.com,760-398-0833,33.677681,-116.182285,3
06f51b08-f759-4597-8bf9-d93d30a2ff11,Walmart Inc #10-3708,350 Walters Rd,NA,Suisun City,CA,94585-3043,https://www.walmart.com/store/3708,7076394980,38.242632,-121.989609,3
06f854f2-3bbc-44eb-aae2-f04005983f5d,Walmart Inc #10-2697,4893 Lone Tree Way,NA,Antioch,CA,94531-8553,https://www.walmart.com/store/2697,9257550900,37.963452,-121.761753,2
06fed135-d5f0-4b70-be71-ce064d4c944d,Walgreens Co. #7786,8917 TRAUTWEIN RD,-,RIVERSIDE,CA,92508-9473,https://www.walgreens.com,951-776-0470,33.888821,-117.325031,2
06ff8074-088f-4214-9050-a86d440cabef,Walgreens Co. #7826,13231 VICTORY BLVD,-,VAN NUYS,CA,91401-2025,https://www.walgreens.com,818-623-9358,34.187234,-118.42165,1
070846c5-902d-465f-8038-5947519cac61,Walgreens Co. #7175,1344 W REDONDO BEACH BLVD,-,GARDENA,CA,90247-3356,https://www.walgreens.com,310-353-5726,33.891037,-118.29953,1
07092076-ff84-41a2-971b-b5ec53decc1e,"CVS Pharmacy, Inc. #17530",855 E BIRCH ST,NA,BREA,CA,92821,https://www.cvs.com/store-locator/details-directions/017530,(714) 989-5014,33.918866,-117.887751,1
070d64f2-ba08-4078-b6da-9cbc6ae9c12c,"Tiburcio Vasquez Health Center Inc,",16110 E 14th St;,NA,San Leandro,CA,94578,http://tvhc.org/vaccine,(510) 471-5880,37.697945,-122.117338,2
070d6ee4-8fb1-4592-a778-3291d435b256,"CVS Pharmacy, Inc. #03075",5059 BUSINESS CENTER DR,NA,FAIRFIELD,CA,94534,https://www.cvs.com/store-locator/details-directions/003075,(707) 863-0727,38.215781,-122.14134,1
0710ed91-a437-44a5-ad09-6e76b3020d3d,"CVS Pharmacy, Inc. #09873",1300 MADONNA RD,NA,SAN LUIS OBISPO,CA,93405,https://www.cvs.com/store-locator/details-directions/009873,(805) 549-0993,35.258,-120.689735,1
0711641c-d727-4dc7-bca8-32c82bea50b8,"CVS Pharmacy, Inc. #16475",2705 TELLER RD,NA,THOUSAND OAKS,CA,91320,https://www.cvs.com/store-locator/details-directions/016475,(805) 716-1040,34.190914,-118.934123,1
07189a1b-ae96-46f3-9d41-2ea75de8c8ed,Rite Aid #RA105805,2727 SOUTH MOONEY BLVD.,NA,VISALIA,CA,93277-6240,https://www.riteaid.com,559-733-0770,36.306275,-119.315324,2
072889e5-b4a0-47dd-945b-ad849087c068,Arvin Medical Clinic,146 North Hill Street,NA,Arvin,CA,93203,NA,(661) 855-4468,35.210102,-118.830686,1
072f9029-c947-4262-ad5b-93ef2179644b,"CVS Pharmacy, Inc. #17624",1555 40TH STREET,NA,EMERYVILLE,CA,94608,https://www.cvs.com/store-locator/details-directions/017624,(510) 285-0560,37.828459,-122.28995,1
0763f3af-4761-4edd-850f-09d148be6b45,Walmart Inc #10-4340,13401 Main St,NA,Hesperia,CA,92345-9123,https://www.walmart.com/store/4340,7609484851,34.424208,-117.370094,2
0763fffa-028f-4922-bd6f-0a963244ecde,"CVS Pharmacy, Inc. #09979",3375 PLACER ST,NA,REDDING,CA,96001,https://www.cvs.com/store-locator/details-directions/009979,(530) 241-7328,40.573545,-122.415516,1
0764cf6a-c107-4223-b820-2fbca107c038,Walmart Inc #10-5874,22015 Hawthorne Blvd,NA,Torrance,CA,90503-7006,https://www.walmart.com/store/5874,3107500179,33.827982,-118.353317,3
0774e820-8877-47d2-8242-7bdaeb188c5c,Walgreens Co. #2306,1138 W TENNYSON RD,-,HAYWARD,CA,94544-4422,https://www.walgreens.com,510-293-9031,37.630353,-122.076482,1
0777a3d5-198f-4bec-91a3-b12a38fceab8,"CVS Pharmacy, Inc. #09109",6265 EL CAJON BLVD,NA,SAN DIEGO,CA,92115,https://www.cvs.com/store-locator/details-directions/009109,(619) 287-6848,32.763104,-117.063732,1
0780d7f8-717c-4410-9317-01a253acc4d8,Rite Aid #RA106100,3095 MCMURRAY DRIVE,NA,ANDERSON,CA,96007-3507,https://www.riteaid.com,530-365-5753,40.456348,-122.29351,3
079306e8-21f8-460d-8e66-348c61b8e09e,One Pharmacy,18049 MAGNOLIA ST,NA,FOUNTAIN VALLEY,CA,92708,https://healthmartcovidvaccine.com,714-587-9786,33.70058,-117.972893,2
0793ed87-11ee-4c01-9fec-aad8805b2382,"CVS Pharmacy, Inc. #08843",921 PACIFIC COAST HWY.,NA,SEAL BEACH,CA,90740,https://www.cvs.com/store-locator/details-directions/008843,(562) 598-0473,33.744617,-118.100277,1
079ebd91-fe68-4142-9ed4-198d0470c39c,Walgreens Co. #11532,3300 BUENA VISTA RD,BLDG A,BAKERSFIELD,CA,93311-9731,https://www.walgreens.com,661-665-9109,35.323595,-119.12707,2
07ab6ece-ff3e-4a3e-bd25-b8c0948b382c,Ralphs Pharmacy #70300072,1121 N HARBOR BLVD,NA,FULLERTON,CA,92832,www.krogerhealth.com,(714) 992-6313,33.881401,-117.925266,1
07c3ee0d-97bc-48bd-a990-d83a3605699d,Ralphs Pharmacy #70300686,33145 HWY 79 SOUTH,NA,TEMECULA,CA,92592,www.krogerhealth.com,(951) 303-8764,33.485742,-117.080001,3
07cd3fdc-0201-4643-a271-33f75a766f5b,SAV-ON PHARMACY #2586,40101 MONTEREY AVE,NA,Rancho Mirage,CA,92270,https://www.albertsons.com/vaccinations/home,760-674-4738,33.756584,-116.392461,2
07e872a2-6d18-4abf-8026-ef2b79b26858,"Central City Community Health Center, Inc. - Garden Grove",12511 Brookhurst St. 2nd Floor;,NA,Garden Grove,CA,92840,https://centralcityhealth.org/,(714) 643-7176,33.781047,-117.958994,1
080ab1d9-7c4f-424f-abd0-1ccf9705a23d,Walgreens Co. #10336,1538 E CHAPMAN AVE,-,ORANGE,CA,92866-2231,https://www.walgreens.com,714-288-1790,33.787057,-117.837279,1
08287d87-4f28-4054-8a80-bb1e87cac4cf,Rite Aid #RA105745,5881 WARNER AVENUE,NA,HUNTINGTON BEACH,CA,92649-4657,https://www.riteaid.com,714-846-5291,33.715981,-118.025653,2
08387597-5275-4488-b540-312789dcf10f,Walgreens Co. #9183,1301 W BASE LINE ST,-,SAN BERNARDINO,CA,92411-1707,https://www.walgreens.com,909-386-5724,34.120795,-117.314543,2
0849da1c-0936-4c43-9b89-e2cb7e2a12c6,Fairchild Medical Center,444 Bruce St;,NA,Yreka,CA,96097,NA,5308416291,41.71932,-122.645694,3
0864b31d-4e2a-4041-aacf-70767ef3ffa4,Sams Club #10-6455,2401 N Rose Ave,NA,Oxnard,CA,93036-0602,https://www.samsclub.com/club/6455,8059832442,34.22435,-119.161169,2
08678c51-ef95-485b-aa89-85c7b220df27,Zhijun Wang MD,22 Odyssey ste 105,NA,Irvine,CA,92618,NA,(949) 733-0988,33.666919,-117.763825,1
0877b3e3-88bb-4e6d-be14-cce665a17d09,Ralphs Pharmacy #70300702,14440 BURBANK BLVD,NA,SHERMAN OAKS,CA,91401,www.krogerhealth.com,(818) 989-5422,34.171375,-118.447068,2
08909084-7cb6-44a5-a15b-cc9e16e72f07,Walgreens Co. #2150,1763 SANTA RITA RD,-,PLEASANTON,CA,94566-5657,https://www.walgreens.com,925-426-1562,37.675906,-121.875029,1
08952eb7-195a-45de-be4f-397feb6ee9f3,"CVS Pharmacy, Inc. #09946",463 STONY POINT RD,NA,SANTA ROSA,CA,95401,https://www.cvs.com/store-locator/details-directions/009946,(707) 528-7810,38.433139,-122.743987,1
089b57c5-26ac-4285-832b-cc8de5e11c3d,"CVS Pharmacy, Inc. #17602",11000 STOCKDALE HWY,NA,BAKERSFIELD,CA,93311,https://www.cvs.com/store-locator/details-directions/017602,(661) 617-3658,35.350308,-119.125963,1
08a32d54-a164-4cb7-bcee-6322131cfc9c,SAFEWAY PHARMACY #1434,9080 BROOKS RD S,NA,Windsor,CA,95492,https://www.safeway.com/vaccinations/home,707-837-2002,38.551655,-122.80651,2
08a826ab-367e-49a8-a4e6-4ffabd6803e6,Walgreens Co. #16368,3745 S LA BREA AVE,STE C AND D,LOS ANGELES,CA,90016-5357,https://www.walgreens.com,323-801-0261,34.018677,-118.355924,2
08afcc29-85a2-495d-9285-b71eaa7878f9,Rite Aid #RA105494,8508 PAINTER AVENUE,NA,WHITTIER,CA,90602-3335,https://www.riteaid.com,562-945-7940,33.961045,-118.034619,2
08c5b465-beee-4b3f-b3e8-b5d96c32c01a,Kaiser NC - South San Francisco Main Pharmacy,1300 El Camino Real;,NA,South San Francisco,CA,94080,https://healthy.kaiserpermanente.org/northern-california/health-wellness/coronavirus-information/vaccine-appointments,(866) 454-8855,37.659842,-122.441344,3
08c87a75-f296-4af2-bc38-b6e997c4a301,UC San Diego Health Hillcrest - Hillcrest Medical Center,200 W Arbor Dr;,NA,San Diego,CA,92103,http://health.ucsd.edu,(619) 543-6737,32.75427,-117.166135,3
08c9d96b-7d55-4e27-911e-5d1c5865fc21,Rite Aid #RA105703,2020 NORTH RIVERSIDE AVENUE,NA,RIALTO,CA,92377-4600,https://www.riteaid.com,909-873-2835,34.13799,-117.372206,2
08cd4739-05eb-4af7-adfb-e4dad12e0c64,"CVS Pharmacy, Inc. #09718",1101 HIDDEN VALLEY PARKWAY,NA,NORCO,CA,92860,https://www.cvs.com/store-locator/details-directions/009718,(951) 734-4181,33.898877,-117.543952,1
08cf3c83-df86-42ce-a83b-ea7a61056c63,Market Place,2893 El Camino Real,NA,Tustin,CA,92782,http://www.truchecktest.com,(714) 852-3930,33.725615,-117.791931,2
08d01374-778c-45d1-a47b-9dcbcd29a0c9,Laguna Beach Pharmacy #5667134,944 GLENNEYRE ST,NA,Laguna Beach,CA,92651,NA,(949) 494-6585,33.536055,-117.77701,3
08e9341d-b6a6-4cc8-b4f4-887f5edf1747,PALM CARE PHARMACY,505 N MOLLISON AVE #102,NA,EL CAJON,CA,92021,https://healthmartcovidvaccine.com,619-457-0545,32.800419,-116.950525,3
08f04308-a661-4e7e-9cd5-4d0b4ed6dfe7,TOWER PHARMACY,501 E Olive Avenue,NA,Turlock,CA,95380,http://www.towerpharmacy.com/,(209) 250-1786,37.497749,-120.843995,3
08f7b888-0b43-49da-89fa-f8de7854ca75,Rite Aid #RA105763,17904 MAGNOLIA STREET,NA,FOUNTAIN VALLEY,CA,92708-5039,https://www.riteaid.com,714-962-9713,33.70286,-117.970937,2
08fbb77e-7725-4c0d-9d13-7f241ab7e162,"CVS Pharmacy, Inc. #04065",858 N. SUNSET AVE.,NA,LA PUENTE,CA,91744,https://www.cvs.com/store-locator/details-directions/004065,(626) 931-1410,34.044567,-117.963113,1
0918054d-66b4-4611-906a-eea228ba6046,VONS PHARMACY #1621,520 WEST TEFFT STREET,NA,Nipomo,CA,93444,https://www.vons.com/vaccinations/home,805-931-1860,35.036385,-120.486001,3
091da09b-ea27-4697-b350-6a7cc1b3c2e0,Modern Urgent Care - Ceres,2519 E Whitmore Ave;,NA,Ceres,CA,95307,http://www.modernurgentcare.com,(209) 537-4700,37.595921,-120.949004,1
092426cf-7ee0-415b-b9fb-4a8684424fc0,Walgreens Co. #12525,700 TWELVE BRIDGES DR,-,LINCOLN,CA,95648-8824,https://www.walgreens.com,916-408-0176,38.851736,-121.288296,1
0945ffe4-5ed3-4a57-a708-f81bababa513,Arlington Medica Pharmacy,8207 Arlington Avenue,NA,Riverside,CA,92503,NA,(951) 240-5555,33.946782,-117.461106,3
094abbc0-d106-4ff4-84ae-d96111ec8c1b,Walmart Inc #10-5154,1827 Walnut Grove Ave,NA,Rosemead,CA,91770-3789,https://www.walmart.com/store/5154,6263071010,34.050105,-118.08477,2
09501f7a-59a9-474d-88c4-a1249686453f,"CVS Pharmacy, Inc. #09651",12717 GLENOAKS BLVD.,NA,SYLMAR,CA,91342,https://www.cvs.com/store-locator/details-directions/009651,(818) 367-6116,34.300091,-118.442322,1
096b2c1b-5782-4e38-9297-531f493601f6,Ken Pharmacy #5660116,583 E FOOTHILL BLVD,NA,UPLAND,CA,91786,NA,(909) 579-0719,34.107075,-117.643071,2
098814da-f7e7-4217-b55a-3ed8b1d3829b,"CVS Pharmacy, Inc. #17658",2004 EL CAMINO REAL,NA,SANTA CLARA,CA,95050,https://www.cvs.com/store-locator/details-directions/017658,(669) 342-3321,37.350328,-121.961026,1
09916237-78f3-40f3-9259-830babef0f2b,Rite Aid #RA105846,2938 WEST ROSAMOND BLVD.,NA,ROSAMOND,CA,93560-6266,https://www.riteaid.com,661-256-1116,34.863512,-118.184033,2
099d4caf-bf89-4f05-a846-4453d1521e03,Rite Aid #RA105988,1550 HAMILTON AVENUE,NA,SAN JOSE,CA,95125-4539,https://www.riteaid.com,408-264-8642,37.293351,-121.911843,2
09f40b52-2566-41fb-9aac-bdf15edffe13,SAFEWAY PHARMACY #2878,525 EL CAMINO REAL,NA,Millbrae,CA,94030,https://www.safeway.com/vaccinations/home,650-652-3477,37.603466,-122.394409,2
09fc0d6f-f53c-4e81-accb-a7c5ea9f87b2,VONS PHARMACY #2344,351 W. Felicita Ave,NA,Escondido,CA,92025,https://www.vons.com/vaccinations/home,760-480-4900,33.103163,-117.073248,2
0a1084c3-0807-4158-acd6-5c1cf3414876,"CVS Pharmacy, Inc. #16701",1800 W EMPIRE AVE,NA,BURBANK,CA,91504,https://www.cvs.com/store-locator/details-directions/016701,(818) 238-0239,34.18903,-118.330671,1
0a3efc76-a386-409f-ba40-eb2e3fd752fa,Costco Wholesale Corporation #471,1600 EXPO PARKWAY,NA,SACRAMENTO,CA,95815,https://www.costco.com/pharmacy/adult-immunization-program.html,9165637012,38.597212,-121.453295,2
0a46e536-b748-431a-9aa2-5215cdac4579,"CVS Pharmacy, Inc. #11178",500 WILSHIRE BLVD,NA,SANTA MONICA,CA,90401,https://www.cvs.com/store-locator/details-directions/011178,(310) 260-9889,34.019849,-118.496843,1
0a47ecf1-46aa-43b7-a67e-03a10875f0e3,"CVS Pharmacy, Inc. #09719",5259 MISSION OAKS BLVD.,NA,CAMARILLO,CA,93012,https://www.cvs.com/store-locator/details-directions/009719,(805) 482-0707,34.229471,-118.999163,1
0a51fdd3-5a0b-4f3d-ae2f-57c8aa6f6bdc,MONARCH PHARMACY #MS1000339,707 W ROUTE 66 STE 103,NA,GLENDORA,CA,91740,https://www.monarchpharmacy.org/,(626) 335-0011,34.129175,-117.876766,3
0a6dadb6-3726-4194-ac7e-05d884b8d405,Walgreens Co. #7832,3339 E ANAHEIM ST,-,LONG BEACH,CA,90804-4032,https://www.walgreens.com,562-597-5338,33.782884,-118.153182,1
0a845061-d5d8-47fa-8bc0-404bf1ae0c97,Bee Well Pharmacy #5672541,1973 Foothill Parkway BLD F STE 106,NA,Corona,CA,92881,NA,(951) 407-9355,33.832877,-117.531181,2
0a9c9ca2-e8c5-42fb-a1e9-e7b9b376f01c,St. John's Well Child and Family Center - Leavey,3628 E Imperial Hwy;Suite 301,NA,Lynwood,CA,90262,NA,3235411600,33.930511,-118.204332,1
0aa96043-4be5-47d2-825f-6c52b17c4176,the prescription shop,1215 W Whittier Blvd,NA,Montebello,CA,90640-4642,http://tpsrx1.com,(323) 728-8127,34.010927,-118.113594,2
0aac0ab9-9968-4e0b-8bbd-ad454a092530,ALONDRA PHARMACY #MS1002369,12519 ALONDRA BLVD,NA,NORWALK,CA,90650,NA,(562) 921-9470,33.888351,-118.066093,2
0ac54343-383d-4a8d-8151-39cb0d46b43f,California Pediatric and Adolescent care,3340 West Ball Road,NA,Anaheim,CA,92804,NA,(714) 723-0094,33.816935,-118.006806,1
0aca538b-f1c7-469c-856c-a23ba8a20cdd,Walgreens Co. #2770,7929 LOWER SACRAMENTO RD,-,STOCKTON,CA,95210-3723,https://www.walgreens.com,209-474-0880,38.021903,-121.323528,1
0acf220f-d22e-4e03-88ce-cc47d86ce73c,Rite Aid #RA105860,2640 FLORAL AVENUE,NA,SELMA,CA,93662-2602,https://www.riteaid.com,559-896-7105,36.576683,-119.624109,2
0adeb19c-189b-42d9-8fd8-f572faa3fdff,Walgreens Co. #7079,1615 MERIDIAN AVE,-,SAN JOSE,CA,95125-5532,https://www.walgreens.com,408-978-5393,37.29389,-121.914126,1
0adf5882-8000-4aac-9b60-b07ca86ac4a5,Kuldip Gill MD PC,280 Sierra College Drive;Ste 205,NA,Grass Valley,CA,95945,NA,(530) 273-8452,39.233646,-121.051649,1
0aef3868-b2c8-40c7-b13d-c4eb844fa90b,"CVS Pharmacy, Inc. #16489",5837 SUNRISE BLVD,NA,CITRUS HEIGHTS,CA,95610,https://www.cvs.com/store-locator/details-directions/016489,(916) 526-0302,38.672552,-121.274618,1
0afab122-0d2c-4289-abe3-b78155c9e3c4,"CVS Pharmacy, Inc. #09748",3670 S. NOGALES ST.,NA,WEST COVINA,CA,91792,https://www.cvs.com/store-locator/details-directions/009748,(626) 912-7031,34.010529,-117.886452,2
0aff0a7c-7bcc-4011-b02e-0451743be412,Walmart Inc #10-5192,5821 Antelope Rd.,NA,Sacramento,CA,95842-3902,https://www.walmart.com/store/5192,9167296162,38.703738,-121.332852,3
0b0bcea4-7d21-448c-986d-a3b3143efa71,Costco Wholesale Corporation #1360,2270 Clovis AVE,NA,CLOVIS,CA,93612,https://www.costco.com/pharmacy/adult-immunization-program.html,5592911084,36.806001,-119.70065,2
0b42e283-8a14-42c2-a7d3-e716d55d8f92,"CVS Pharmacy, Inc. #08892",5822 SOUTH VERMONT AVENUE,NA,LOS ANGELES,CA,90044,https://www.cvs.com/store-locator/details-directions/008892,(323) 750-5222,33.988959,-118.289547,1
0b49ae83-e4fe-423d-9022-fd0c63bfebc2,"CVS Pharmacy, Inc. #09779",74955 US HIGHWAY 111,NA,INDIAN WELLS,CA,92210,https://www.cvs.com/store-locator/details-directions/009779,(760) 346-4464,33.721452,-116.334103,1
0b5107b3-60b1-4b33-ba2c-932437c809f0,Ontario Health Center,150 E Holt Blvd;,NA,Ontario,CA,91761,NA,(909) 458-9447,34.063013,-117.650222,2
0b540fa6-fe24-4ec4-b4ee-c7ab1583a621,Walmart Inc #10-3123,3255 Mission College Blvd,NA,Santa Clara,CA,95054-1829,https://www.walmart.com/store/3123,4089613599,37.390084,-121.985434,3
0b5e03f1-912b-412a-b8f8-02af5209b332,"CVS Pharmacy, Inc. #09120",800 PALM AVE.,NA,IMPERIAL BEACH,CA,91932,https://www.cvs.com/store-locator/details-directions/009120,(619) 424-8989,32.584367,-117.115721,2
0b611a50-d106-46c0-a2f9-34cdb811cab9,Brawley - Clinicas De Salud Del Pueblo,900 MAIN ST;,NA,BRAWLEY,CA,92227,NA,7603446471,32.978245,-115.527676,1
0b69dfbc-79bb-46b1-83ec-006c9ddd9dc0,Rite Aid #RA106105,1615 MAIN STREET,NA,SUSANVILLE,CA,96130-4730,https://www.riteaid.com,530-257-0603,40.415927,-120.649784,2
0b6ccb8d-54be-4297-a798-c4a187e4ec7a,Walgreens Co. #4474,2501 W MAGNOLIA BLVD,-,BURBANK,CA,91505-3030,https://www.walgreens.com,818-841-1685,34.171951,-118.33474,1
0b81661a-c9b1-4e0e-adaa-18d8ad5e61c1,Walgreens Co. #9977,1802 S. HARBOR,-,ANAHEIM,CA,92802-3510,https://www.walgreens.com,714-808-0126,33.803038,-117.914933,1
0ba57c64-b49a-4492-833d-b3703742b72a,United Care Family Medical Center 2,1835 S. La Cienega Blvd,NA,Los Angeles,CA,90035,NA,3108362273,34.043489,-118.379398,1
0bad486e-d444-494e-9214-23f47d3753bb,Walgreens Co. #16477,3009 BROADWAY,-,OAKLAND,CA,94611-5712,https://www.walgreens.com,510-285-0213,37.818925,-122.262366,2
0bb055ca-29cb-48e9-9a22-f3ed9fb73fa4,"CVS Pharmacy, Inc. #09810",1685 TULLY RD,NA,SAN JOSE,CA,95122,https://www.cvs.com/store-locator/details-directions/009810,(408) 923-6616,37.323286,-121.827526,1
0bca9355-5457-41c3-b5ba-856b0bd731f0,Walmart Inc #10-1660,40130 10th St W,NA,Palmdale,CA,93551-3005,https://www.walmart.com/store/1660,6612676496,34.61175,-118.144635,2
0bed0e29-9e2b-4bde-a2f4-8ba9cb657d7e,Kids and Teens Medical Group - Pasadena,504 S SIERRA MADRE BLVD,NA,Pasadena,CA,91107,NA,8183615437,34.137603,-118.101167,1
0bf4dd30-816c-4367-9496-653a5c0a0515,Costco Wholesale Corporation #1205,21800 VICTORY BLVD,NA,WOODLAND HILLS,CA,91367,https://www.costco.com/pharmacy/adult-immunization-program.html,8188841462,34.186732,-118.603323,2
0bfc5703-3adc-4643-ac2a-2c2b6d3e1e8a,"CVS Pharmacy, Inc. #08831",3880 W. ROSECRANS BLVD,NA,HAWTHORNE,CA,90250,https://www.cvs.com/store-locator/details-directions/008831,(310) 675-0359,33.901435,-118.342241,1
0c08192c-24b1-4e5e-a211-87651a8082de,Walgreens Co. #10420,42107 BIG BEAR BLVD,-,BIG BEAR LAKE,CA,92315-1518,https://www.walgreens.com,909-866-1076,34.244867,-116.882706,2
0c0d1b5b-df22-46a9-82db-e1b9677d5984,"CVS Pharmacy, Inc. #09102",10575 SCRIPPS POWAY PRKY,NA,SAN DIEGO,CA,92131,https://www.cvs.com/store-locator/details-directions/009102,(858) 547-3939,32.935648,-117.10007,1
0c1c3c98-f1c0-4bc8-88c8-0e08c730afe1,"CVS Pharmacy, Inc. #06772",4987 N. FRESNO ST.,NA,FRESNO,CA,93726,https://www.cvs.com/store-locator/details-directions/006772,(559) 227-7137,36.808035,-119.781779,1
0c1cb5db-94bb-4f21-bca9-67f9fdb7ea65,East Valley Community Health Center - South Glendora Ave,420 S Glendora Ave;,NA,West Covina,CA,91790,https://www.evchc.org,(626) 919-4333,34.067277,-117.92498,2
0c3a7ec3-1d60-4f0f-b491-7a2aea4297f5,Walgreens Co. #16090,11440 WINDEMERE PKWY,-,SAN RAMON,CA,94582-5179,https://www.walgreens.com,925-364-6401,37.763472,-121.905085,1
0c4933e4-2def-4cbb-8a78-4c5875c687dc,FAMILY CARE PHARMACY,5832 Beach Boulevard #108,NA,Buena Park,CA,90621,NA,(714) 521-3535,33.875731,-117.997886,3
0c511a6b-e401-4c42-a6e4-4e8951b42687,Rite Aid #RA105733,211 EAST 17TH STREET,NA,COSTA MESA,CA,92627-3831,https://www.riteaid.com,949-646-4960,33.634636,-117.918905,2
0c53e8f0-4f12-4846-ac68-0c43f00dd644,McKee Medical Pharmacy #0586492,2350 McKee Road Suite A3,NA,San Jose,CA,95116,http://mckeepharmacy.com,(408) 923-8871,37.365966,-121.848046,2
0c642ed1-7ed3-4152-8978-c67f25b6da74,Rite Aid #RA106714,9340 DESCHUTES RD,NA,PALO CEDRO,CA,96073-9763,https://www.riteaid.com,530-547-4403,40.558942,-122.239147,2
0c6985a8-4610-44ee-b420-51cbf09ba850,Western Rx #0575956,445 West Broadway,NA,Glendale,CA,91204,https://westernrx.wixsite.com/westernrx,(818) 241-5996,34.147148,-118.263329,2
0c6f13f6-d4bc-4fec-87be-2f217a6e5cdc,"CVS Pharmacy, Inc. #09767",9045 WILSHIRE BOULEVARD,NA,BEVERLY HILLS,CA,90211,https://www.cvs.com/store-locator/details-directions/009767,(310) 273-5252,34.067355,-118.389419,1
0c708202-e963-4570-85b3-29f3462c7e3e,Complete Care Pharmacy #5657664,1344 East Colorado Street Suite A,NA,Glendale,CA,91205,https://blog.prescribewellness.com/contact-free/?apt=no&npi=1174996128,(818) 839-7999,34.142319,-118.235736,2
0c899b03-25ef-4303-a69c-6aceb76c61b1,"CVS Pharmacy, Inc. #09316",1707 GRANT AVE,NA,NOVATO,CA,94945,https://www.cvs.com/store-locator/details-directions/009316,(415) 897-4171,38.107992,-122.579074,2
0c9a73fd-b215-4c38-9c07-9e95164c326e,TIMOTHY S. JOHNSTON MD PC,"3349 G Street, Ste. F;",NA,Merced,CA,95340,NA,2093498459,37.324365,-120.47066,2
0c9edc4b-ad5e-4646-bc5c-04a331c4bde4,PAVILLIONS PHARMACY #2229,727 N. Vine Street,NA,Los Angeles,CA,90038,https://www.pavilions.com/vaccinations/home,323-466-7158,34.08448,-118.327109,3
0ca74b8c-2ca4-431e-9cef-03e19e39a292,Boies Medical Center Pharamcy,828 Delbon ave,NA,turlock,CA,95382,NA,(209) 634-8511,37.510227,-120.838903,3
0cb131ed-3bf6-43f0-b077-cbab62111563,Auburn Pharmacy and Compounding Center,5645 auburn street suite b;,NA,bakersfield,CA,93306,https://mygnp.com,(661) 871-8881,35.397632,-118.930893,3
0cb2eeaa-9c60-47a9-9c7a-5e0bb9631302,Rite Aid #RA106008,1707  MCHENRY AVENUE,NA,MODESTO,CA,95350-4306,https://www.riteaid.com,209-526-4773,37.669893,-120.994712,2
0cbfe8e8-92d9-4232-b240-9e9ed723d951,Walgreens Co. #9885,2465 E PALM CANYON DR,-,PALM SPRINGS,CA,92264-7000,https://www.walgreens.com,760-322-9351,33.800939,-116.521233,1
0ce7730b-3e62-49c5-af7d-52cf9e4ff319,Rite Aid #RA106389,49060 ROAD 426,NA,OAKHURST,CA,93644-9486,https://www.riteaid.com,559-683-8882,37.331936,-119.651456,2
0d05400c-4d98-4ec5-b296-ac355859586b,Rite Aid #RA105545,10120 MASON AVENUE,NA,CHATSWORTH,CA,91311-3301,https://www.riteaid.com,818-349-7213,34.254609,-118.579342,3
